experiment_name,experiment_date,cluster_name,gpu_type,gpu_memory,collective,operation,algorithm,num_nodes,num_gpus,num_channels,num_chunks,buffer_size,gpus_as_nodes,iteration,message_size,count,dtype,redop,root,oop_time,oop_alg_bw,oop_bus_bw,oop_num_wrong,ip_time,ip_alg_bw,ip_bus_bw,ip_num_wrong
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,4194304,1048576,float,sum,-1,709.2,5.91,11.46,0,697.7,6.01,11.65,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,8388608,2097152,float,sum,-1,764.9,10.97,21.25,0,766.8,10.94,21.2,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,16777216,4194304,float,sum,-1,854.2,19.64,38.06,0,855.1,19.62,38.01,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,33554432,8388608,float,sum,-1,1019.1,32.93,63.79,0,1058.8,31.69,61.4,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,67108864,16777216,float,sum,-1,1380.0,48.63,94.22,0,1377.8,48.71,94.37,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,134217728,33554432,float,sum,-1,1907.7,70.35,136.31,0,1906.6,70.4,136.39,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,268435456,67108864,float,sum,-1,3128.7,85.8,166.23,0,3093.3,86.78,168.13,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,536870912,134217728,float,sum,-1,6043.8,88.83,172.11,0,6040.2,88.88,172.21,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,1073741824,268435456,float,sum,-1,9953.6,107.87,209.01,0,9880.4,108.67,210.56,0
Mercury,2024-03-27,aws-east-2-p5,H100,80GB,all-reduce,sum,binary-tree,4,32,16,4,4,false,1,2147483648,536870912,float,sum,-1,16989.0,126.4,244.91,0,16868.0,127.31,246.66,0
